688	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#252.725#252.92
689	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#252.92#253.115
690	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#253.115#253.31
691	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#253.31#253.505
692	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.505#253.7
693	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#253.7#253.895
694	сути	суть	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#253.895#254.09
695	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#254.914#255.219
696	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#255.219#255.524
697	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#255.524#255.829
698	наша	наш	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#255.829#256.134
699	работа	работа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#256.134#256.441
700	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#258.854#259.108
701	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#259.108#259.362
702	действительно	действительно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#259.362#259.616
703	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#259.616#259.872
704	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#259.918#260.166
705	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#260.166#260.414
706	помогло	помочь	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#260.414#260.662
707	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#260.662#260.91
708	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#260.91#261.158
709	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#261.158#261.406
710	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#261.406#261.654
711	что	что	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#261.654#261.902
712	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#261.902#262.15
713	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#262.15#262.398
714	делаем	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#262.398#262.646
715	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#262.646#262.894
716	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#262.894#263.142
717	зарабатывать	зарабатывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#263.142#263.39
718	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.39#263.638
719	ээ	ээ	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.638#263.886
720	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#263.886#264.134
721	гастролировать	гастролировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#264.134#264.382
722	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#264.382#264.63
723	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#264.63#264.878
724	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#264.878#265.126
725	далее	далее	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#265.126#265.385
726	а	а	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#265.763#266.095
727	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#266.095#266.427
728	чтоб	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@dtp1985m-words#@dtp1985m#266.427#266.759
729	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#266.759#267.091
730	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#267.091#267.423
731	ловко	ловко	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#267.423#267.755
732	выкрутились	выкрутиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#267.755#268.091
733	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#268.156#268.528
734	чувством	чувство	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#268.528#268.9
735	юмора	юмор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#268.9#269.273
736	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#270.828#271.078
737	даже	даже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#271.078#271.328
738	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#271.328#271.578
739	школе	школа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#271.578#271.828
740	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#271.828#272.078
741	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#272.078#272.328
742	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#272.328#272.578
743	мешало	мешать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#272.578#272.828
744	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#272.828#273.078
745	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#273.078#273.328
746	получал	получать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#273.328#273.578
747	пятерки	пятерка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#273.578#273.828
748	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#273.828#274.078
749	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#274.078#274.328
750	двойки	двойка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#274.328#274.578
751	за	за	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#274.578#274.828
752	поведение	поведение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#274.828#275.078
753	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#275.078#275.328
754	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#275.328#275.578
755	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#275.578#275.828
756	приходил	приходить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#275.828#276.078
757	домой	домой	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#276.078#276.328
758	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#276.328#276.578
759	только	только	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#276.578#276.828
760	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#276.828#277.078
761	за	за	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#277.078#277.328
762	двойки	двойка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#277.328#277.578
763	з..	з..	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#277.578#277.828
764	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#277.828#278.078
765	поведению	поведение	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#278.078#278.328
766	ругали	ругать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#278.328#278.578
767	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#278.578#278.828
768	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#278.828#279.078
769	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#279.078#279.328
770	обращали	обращать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#279.328#279.578
771	внимания	внимание	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#279.578#279.828
772	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#279.828#280.078
773	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#280.078#280.328
774	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#280.328#280.578
775	пятерки	пятерка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#280.578#280.828
776	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#280.828#281.078
777	нуу	нуу	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#281.078#281.328
778	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#281.328#281.578
779	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#281.578#281.828
780	за	за	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#281.828#282.078
781	знания	знание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#282.078#282.363
782	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#282.648#282.843
783	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#282.843#283.038
784	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#283.038#283.233
785	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#283.233#283.428
786	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#283.428#283.623
787	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#283.623#283.818
788	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#283.818#284.013
789	только	только	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#284.013#284.208
790	мешало	мешать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#284.208#284.403
791	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#284.403#284.598
792	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#284.598#284.793
793	как	как	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#284.793#284.988
794	бы	бы	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#284.988#285.194
795	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#285.316#285.585
796	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#285.585#285.854
797	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#285.854#286.123
798	сомневаюсь	сомневаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#286.123#286.392
799	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#286.392#286.661
800	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#286.661#286.93
801	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#286.93#287.199
802	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#287.199#287.468
803	школе	школа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#287.468#287.737
804	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#287.737#288.006
805	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#288.006#288.275
806	прям	прямо	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#288.275#288.544
807	чувство	чувство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#288.544#288.813
808	юмора	юмор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#288.813#289.082
809	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#289.082#289.351
810	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#289.351#289.62
811	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#289.62#289.889
812	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#289.889#290.158
813	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#290.158#290.427
814	просто	просто	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#290.427#290.696
815	баловство	баловство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#290.696#290.98
816	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#291.365#291.549
817	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#291.549#291.733
818	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#291.733#291.917
819	менее	менее	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#291.917#292.101
820	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#292.101#292.285
821	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#292.285#292.469
822	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#292.469#292.653
823	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#292.653#292.837
824	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#292.837#293.021
825	смешно	смешной	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#293.021#293.205
826	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#293.205#293.389
827	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#293.389#293.573
828	делаю	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#293.573#293.762
829	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#298.118#298.36
830	много	много	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#298.36#298.602
831	чего	что	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#298.602#298.844
832	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#298.844#299.086
833	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#299.086#299.328
834	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#299.328#299.57
835	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#299.57#299.812
836	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#299.812#300.054
837	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#300.054#300.296
838	планирую	планировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#300.296#300.538
839	убивать	убивать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#300.538#300.78
840	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#300.78#301.028
841	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#302.942#303.195
842	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#303.195#303.448
843	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#303.448#303.701
844	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#303.701#303.954
845	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#303.954#304.207
846	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#304.207#304.462
847	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#305.329#305.686
848	да	да	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#305.686#306.043
849	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#308.155#308.333
850	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#308.333#308.511
851	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#308.511#308.689
852	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#308.689#308.867
853	д..	д..	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#308.867#309.045
854	даже	даже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#309.045#309.223
855	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#309.223#309.401
856	даже	даже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#309.401#309.579
857	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#309.579#309.757
858	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#309.757#309.935
859	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#309.935#310.113
860	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#310.113#310.291
861	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#310.291#310.469
862	а	а	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#310.469#310.647
863	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#310.647#310.825
864	м	м	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#310.825#311.003
865	м..	м..	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#311.003#311.181
866	мало	мало	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#311.181#311.359
867	ли	ли	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#311.359#311.537
868	какие	какой	DET	_	Case=Acc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#311.537#311.715
869	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#311.715#311.893
870	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#311.893#312.071
871	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#312.071#312.249
872	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#312.249#312.427
873	при...	при...	X	_	_	_	_	_	@dtp1985m-words#@dtp1985m#312.427#312.605
874	призовут	призвать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#312.605#312.783
875	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#312.783#312.961
876	армию	армия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#312.961#313.139
877	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#313.139#313.317
878	к	к	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#313.317#313.495
879	примеру	пример	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#313.495#313.673
880	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#313.673#313.851
881	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#313.851#314.029
882	?	?	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.029#314.236
883	э	э	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.406#314.644
884	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.644#314.882
885	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#314.882#315.12
886	своей	свой	DET	_	Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#315.12#315.358
887	воле	воля	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#315.358#315.596
888	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#315.596#315.834
889	эээ	эээ	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#315.834#316.072
890	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.072#316.31
891	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#316.31#316.548
892	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#316.548#316.786
893	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#316.786#317.024
894	не	не	PART	_	Polarity=Neg	_	_	_	@dtp1985m-words#@dtp1985m#317.024#317.262
895	планирую	планировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#317.262#317.5
896	нарушать	нарушать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#317.5#317.738
897	например	например	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#317.738#317.976
898	законы	закон	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#317.976#318.214
899	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#318.214#318.452
900	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#318.452#318.69
901	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#318.69#318.928
902	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#318.928#319.166
903	особенно	особенно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#319.166#319.404
904	такие	такой	DET	_	Case=Acc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#319.404#319.642
905	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#319.642#319.88
906	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#319.88#320.118
907	такие	такой	DET	_	Case=Acc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#320.118#320.356
908	мелкие	мелкий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#320.356#320.594
909	можно	можно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#320.594#320.834
910	тип	типа	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#321.401#321.591
911	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#321.591#321.782
912	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#322.417#322.807
913	тип	типа	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#322.807#323.197
914	припарковаться	припарковаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#323.197#323.589
